ut,n_cits,depth,dependence,pub_year
000184552100024,29,0.655172414,0.965517241,2003
000185440100005,29,0.620689655,2.310344828,2003
000221337500013,29,0.655172414,3.137931034,2004
000222071100002,29,1.24137931,1.206896552,2004
000223665800012,29,1.034482759,0.034482759,2004
000224460100012,29,1.862068966,2.310344828,2004
000232784000021,29,0.413793103,0.827586207,2005
000233172500084,29,1.448275862,0.620689655,2005
000234381600001,29,2.24137931,9.068965517,2005
000234663000002,29,0.724137931,0.103448276,2006
000235538500005,29,0.551724138,3.413793103,2006
000236053800006,29,0.793103448,1,2006
000237604400008,29,0.517241379,0.620689655,2006
000237933900006,29,0.896551724,0.275862069,2006
000238957300003,29,1.551724138,3.103448276,2006
000243471400008,29,1.034482759,0.068965517,2007
000244670800020,29,0.551724138,0.896551724,2007
000244825400005,29,0.517241379,1.172413793,2007
000245901500004,29,1.517241379,0,2007
000247406900011,29,1.137931034,1.689655172,2007
000247580400009,29,0.172413793,0.310344828,2007
000249522000006,29,0.551724138,0.172413793,2007
000251668400045,29,1.137931034,1.75862069,2007
000251930100017,29,0.586206897,0.965517241,2007
000252808500008,29,2.172413793,2.068965517,2008
000253250400008,29,1.793103448,1.137931034,2008
000253806500026,29,0.24137931,0.034482759,2007
000253974300007,29,0.517241379,2.75862069,2007
000254781500005,29,0.793103448,3.24137931,2008
000255531600015,29,1.551724138,2.448275862,2008
000262625800002,29,0.551724138,1.896551724,2009
000263155900012,29,0.965517241,1.75862069,2009
000264487900003,29,0.896551724,0.965517241,2009
000266132700011,29,0.862068966,0.827586207,2009
000266303800004,29,2.172413793,3.103448276,2009
000266784300007,29,1.551724138,1.482758621,2009
000268350900015,29,1,2.620689655,2009
000270078800024,29,1.275862069,1.275862069,2009
000271426400005,29,1.034482759,1.793103448,2009
000275417400006,29,1.413793103,3.620689655,2010
000277500400025,29,0.75862069,2.310344828,2010
000281011400006,29,0.344827586,0.75862069,2010
000283010100001,29,0.172413793,0.793103448,2010
000283093700058,29,3.655172414,6.344827586,2010
000286496200006,29,1.137931034,2.034482759,2011
000286627500003,29,0.517241379,1.793103448,2011
000287176700002,29,0.655172414,2,2010
000289106900008,29,0.896551724,0.379310345,2011
000296473400012,29,0.586206897,3.517241379,2011
000296524200009,29,0.344827586,1.931034483,2011
000296524200014,29,0.931034483,4.689655172,2011
000310230400006,29,2.862068966,4.206896552,2012
000310964500026,29,0.655172414,0.931034483,2012
000312953000032,29,1.793103448,3.310344828,2012
000315153400003,29,0.689655172,1.965517241,2013
000320401500008,29,0.344827586,0.689655172,2013
000323348000014,29,1.344827586,0.137931034,2013
000345441600004,29,0.482758621,2.827586207,2014
000345527400003,29,2,3.034482759,2014
000351546100007,29,0.310344828,2.137931034,2015
000357141900002,29,0.310344828,2.586206897,2015
000364164900035,29,0.689655172,0.275862069,2015
000367757800150,29,0.24137931,1.482758621,2015
000399871500023,29,0.24137931,1.517241379,2017
000088919200003,28,1.678571429,1.678571429,2000
000169909700019,28,1.464285714,0.642857143,2001
000171702900002,28,0.571428571,1.642857143,2001
000171994900004,28,1.178571429,0.928571429,2001
000172450000007,28,0.857142857,0.571428571,2001
000174407200005,28,0.5,2.107142857,2002
000176934600023,28,2.107142857,2.535714286,2002
000181362300005,28,0.428571429,0.678571429,2000
000182535400007,28,0.642857143,0.5,2003
000182710300002,28,0.535714286,0.964285714,2003
000184989800008,28,2,10.57142857,2003
000185949400001,28,0.857142857,0,2003
000186302400014,28,3,0.535714286,2003
000188757000006,28,0.571428571,0,2004
000207450200004,28,1.107142857,1,2006
000209409600004,28,1.071428571,2,2013
000220095400002,28,1.214285714,2.321428571,2004
000220290800004,28,0.714285714,2.857142857,2004
000220823000015,28,0.5,0.464285714,2004
000221389600009,28,0.107142857,0.571428571,2004
000221785800023,28,0.285714286,0.142857143,2004
000222501800008,28,1.214285714,0,2004
000224460100002,28,0.642857143,0.357142857,2004
000227078100007,28,0.178571429,0.25,2005
000227250200018,28,1.428571429,0.607142857,2005
000228057100001,28,1,0.357142857,2005
000229628500002,28,0.392857143,0.571428571,2005
000235522000010,28,0.571428571,1.714285714,2005
000235889000015,28,0.357142857,0.035714286,2006
000236083700002,28,1.071428571,2.357142857,2006
000238519600005,28,1.25,1.214285714,2006
000239526400001,28,1.035714286,0,2006
000242672200002,28,1.714285714,0.5,2006
000243286200007,28,0.285714286,0.964285714,2006
000243559500006,28,0.285714286,1.178571429,2007
000245650500005,28,1.321428571,4.464285714,2007
000247471500001,28,0.964285714,1,2007
000249504000021,28,5.321428571,3.285714286,2007
000250591800004,28,1.214285714,0.214285714,2007
000251368500002,28,0.785714286,0.178571429,2007
000255398500005,28,0.142857143,0.821428571,2008
000256670200018,28,1.571428571,0.607142857,2008
000260672100006,28,1.035714286,2.821428571,2008
000263451200004,28,1.178571429,0.5,2009
000264275800012,28,0.464285714,0.464285714,2009
000264564300011,28,0.178571429,0.607142857,2009
000264934700005,28,1.142857143,1.75,2009
000265621100002,28,0.678571429,0.571428571,2009
000268019900002,28,0.785714286,0.428571429,2009
000268350900011,28,1.785714286,3.035714286,2009
000268881700014,28,0.392857143,0.5,2009
000269971700002,28,1.035714286,3.464285714,2009
000271492300001,28,1.107142857,0.035714286,2009
000274038400010,28,0.892857143,1.678571429,2010
000275124700010,28,1.571428571,3,2010
000278389300067,28,0.357142857,0.214285714,2010
000280947400010,28,0.25,1.428571429,2010
000281011400009,28,2.857142857,0.714285714,2010
000282654200022,28,3.25,5,2010
000282691600017,28,0.892857143,0.464285714,2010
000287958900004,28,0.357142857,1,2010
000288303700010,28,0.785714286,0.75,2011
000289106900015,28,2.5,5.107142857,2011
000295576600001,28,1.142857143,1.5,2011
000296524200005,28,0.607142857,2.142857143,2011
000296524200017,28,1.892857143,4.285714286,2011
000297880200003,28,0.892857143,3.785714286,2011
000301364100006,28,0.214285714,1.035714286,2012
000309853200004,28,0.071428571,0,2012
000311821000085,28,1.642857143,1.107142857,2012
000313016300002,28,0.714285714,0.607142857,2013
000313121300026,28,0.571428571,4.928571429,2013
000313647400006,28,1.5,2.785714286,2013
000313872600091,28,0.857142857,1.035714286,2012
000318377100001,28,0.857142857,5.464285714,2013
000318377100002,28,0.607142857,2.357142857,2013
000323388800012,28,0.642857143,3.071428571,2013
000325475300013,28,2.535714286,1.5,2013
000331812400001,28,1.642857143,0.678571429,2014
000331852800002,28,0.357142857,1.25,2014
000333073700075,28,1.5,1.321428571,2014
000338118900034,28,0.392857143,0.428571429,2014
000346643700002,28,2.5,2.821428571,2015
000348324000040,28,0.571428571,0.285714286,2015
000356040300006,28,0.607142857,2.642857143,2015
000357022700010,28,0.071428571,0.75,2015
000379512000005,28,0.678571429,1.571428571,2016
000381924000003,28,0.285714286,0,2016
000386373000025,28,0.428571429,4.678571429,2016
000388441900001,28,0.5,2.107142857,2016
000084641800006,27,0.296296296,0.518518519,2000
000170021000010,27,0.777777778,2.703703704,2001
000172846700003,27,0.333333333,0.296296296,2001
000174407200006,27,2.222222222,0.111111111,2002
000175423700010,27,1.074074074,0.555555556,2002
000175628400012,27,0.518518519,0.444444444,2002
000178909700013,27,0.37037037,0,2002
000183815600037,27,0.740740741,1.074074074,2003
000183872300001,27,1.407407407,0.148148148,2003
000186083100015,27,0.703703704,1.703703704,2003
000186192400003,27,0.37037037,0.481481481,2003
000220387100003,27,0.666666667,0.962962963,2004
000222501800014,27,0.407407407,0.777777778,2004
000225637800012,27,1,0.222222222,2004
000226255200014,27,0.555555556,0.592592593,2005
000229605000001,27,1.481481481,0.777777778,2005
000230975400005,27,0.62962963,0.888888889,2005
000236327100002,27,0.37037037,0.444444444,2006
000240210300003,27,0.740740741,1.148148148,2006
000241104900048,27,1.481481481,0.148148148,2006
000244348300001,27,0.333333333,0.222222222,2007
000244509600013,27,0.481481481,1.074074074,2007
000245453300006,27,0.444444444,0.555555556,2007
000245650500003,27,0.296296296,1.444444444,2007
000249374700001,27,0.555555556,0.62962963,2007
000250124500013,27,1.851851852,1.037037037,2007
000252808500009,27,0.296296296,0.925925926,2008
000255094900010,27,0.481481481,1.777777778,2008
000255118200002,27,0.62962963,1.62962963,2007
000258560700011,27,0.962962963,0.222222222,2008
000258582600002,27,0.740740741,2.814814815,2008
000261439400010,27,1.037037037,6.222222222,2008
000261950000003,27,0.703703704,0.555555556,2008
000262424900005,27,0.851851852,2.814814815,2009
000262686700012,27,2.111111111,1.814814815,2009
000263136200003,27,0.481481481,2.296296296,2009
000267095300001,27,0.481481481,2.407407407,2009
000273316500005,27,1.185185185,3.111111111,2009
000274829900004,27,0.259259259,0.148148148,2010
000275417400001,27,0.962962963,1.851851852,2010
000275417400012,27,1.037037037,2.111111111,2010
000275417400014,27,0.259259259,0.925925926,2010
000276004900009,27,0.185185185,3,2010
000278267100015,27,0.592592593,2,2010
000278695500017,27,1.296296296,2.666666667,2010
000285428000018,27,0.777777778,0.62962963,2011
000285626000005,27,2.185185185,4.407407407,2011
000286826600006,27,1.148148148,1.074074074,2011
000286828400006,27,0.555555556,0.592592593,2011
000288743200001,27,0.962962963,2,2011
000289814200006,27,0.703703704,0.592592593,2011
000289938200025,27,0.185185185,0.185185185,2011
000292210400005,27,0.444444444,1.111111111,2011
000293910400010,27,2.074074074,4.444444444,2011
000295438700002,27,1.37037037,0.592592593,2011
000295458700010,27,2.037037037,3.444444444,2011
000297159200017,27,0.296296296,1.962962963,2011
000302479700006,27,0.888888889,3.518518519,2012
000309901700013,27,0.740740741,2.666666667,2012
000310964500015,27,0.296296296,0.407407407,2012
000311828800006,27,2.296296296,0.925925926,2012
000313660500010,27,0.666666667,1.333333333,2012
000313711500007,27,0.740740741,1.814814815,2013
000315970300193,27,0.407407407,0.518518519,2013
000316326000006,27,0.481481481,2.62962963,2013
000319167000005,27,0.703703704,0.851851852,2013
000320950800008,27,1.37037037,0.666666667,2013
000323859700021,27,0.407407407,1.296296296,2013
000325475300015,27,1.111111111,1.185185185,2013
000325743900009,27,0.444444444,1.185185185,2013
000330622600044,27,0.333333333,1,2014
000340569800009,27,0.37037037,1.666666667,2014
000341376700014,27,0.703703704,2.62962963,2014
000341437500002,27,0.148148148,0.37037037,2014
000345527400013,27,0.814814815,3.407407407,2014
000348582000003,27,0.222222222,1.111111111,2014
000348730000013,27,0.555555556,2.407407407,2015
000355257400002,27,1.37037037,1.222222222,2015
000359143200013,27,0.740740741,2.333333333,2015
000359143200015,27,1.444444444,3,2015
000359492300006,27,0.037037037,0.185185185,2015
000367612600005,27,0.444444444,0.851851852,2015
000370293900025,27,0.074074074,1,2016
000403732700001,27,2.62962963,7.148148148,2017
000084858700012,26,0.230769231,0.730769231,2000
000086511800002,26,1.538461538,0.192307692,2000
000168598000007,26,0.384615385,1,2001
000168982500018,26,0.307692308,0.384615385,2001
000171293900002,26,0.846153846,1.923076923,2001
000175197700003,26,2.461538462,4.807692308,2002
000176002200020,26,0.5,1.076923077,2002
000176334600002,26,0.576923077,0.307692308,2002
000176415300009,26,0.923076923,1.346153846,2002
000177769000001,26,0.846153846,0.807692308,2002
000179949400008,26,0.961538462,0.269230769,2002
000180326100007,26,0.269230769,0,2003
000180784300009,26,0.576923077,1.884615385,2003
000182180300002,26,1.153846154,0.961538462,2003
000182237000007,26,1,0.115384615,2003
000182699100014,26,1.807692308,1.461538462,2003
000184140800001,26,0.461538462,0,2003
000184618700002,26,0.846153846,1.192307692,2003
000185492700003,26,0.692307692,0.961538462,2003
000186999600002,26,0.576923077,0.576923077,2003
000189094100007,26,1.576923077,0.076923077,2004
000224262600002,26,1.423076923,3.576923077,2004
000226255200015,26,0.884615385,0.538461538,2005
000226469300010,26,1.269230769,2.076923077,2005
000229628500007,26,1,1.153846154,2005
000234143400012,26,0.461538462,1.769230769,2005
000239380300001,26,1.307692308,1.576923077,2006
000241304800003,26,1.230769231,1.769230769,2006
000242534700007,26,0.615384615,1.923076923,2006
000243471400007,26,0.346153846,1.576923077,2007
000244978300011,26,1.192307692,2.807692308,2007
000245663000047,26,0.307692308,0.461538462,2007
000248059900007,26,0.346153846,2.769230769,2007
000249135100006,26,0.307692308,1.384615385,2007
000251339600008,26,1.038461538,1.384615385,2007
000254884400012,26,1.115384615,2.384615385,2008
000260472100012,26,0.769230769,1.115384615,2008
000260903700002,26,0.538461538,1.307692308,2008
000260903700011,26,0.461538462,0.923076923,2008
000261950000006,26,1.115384615,1.153846154,2008
000264289000001,26,0.538461538,0.423076923,2009
000264300800001,26,0.269230769,0.769230769,2009
000267339300009,26,1.5,2.461538462,2009
000267368100002,26,0.269230769,2.038461538,2009
000270768100011,26,0.461538462,3.038461538,2009
000272257700018,26,1.192307692,1.192307692,2009
000272940600003,26,4.269230769,1.807692308,2009
000273767900004,26,0.384615385,1.730769231,2010
000273874900005,26,1.576923077,5.384615385,2010
000278088900006,26,0.538461538,1.269230769,2010
000280274400019,26,0.5,0.461538462,2010
000283454700007,26,0.653846154,2.230769231,2010
000284461700005,26,0.538461538,3.307692308,2010
000286627500011,26,0.730769231,2.153846154,2011
000288142600004,26,0.423076923,1.692307692,2011
000293112100004,26,0.346153846,2.115384615,2011
000298325300017,26,0.538461538,3.153846154,2012
000303660100004,26,2.076923077,4.807692308,2012
000306547000014,26,0.576923077,1.461538462,2012
000307730000002,26,0.461538462,1.115384615,2012
000313481500011,26,1.038461538,1.653846154,2013
000315242200012,26,0.384615385,1.5,2013
000317025200009,26,0.576923077,3.923076923,2013
000321424400055,26,0.346153846,1.038461538,2013
000322115100007,26,0.538461538,1.884615385,2013
000324453300005,26,0.269230769,2.692307692,2013
000326313800009,26,1,5.346153846,2013
000330822300003,26,1.076923077,3.5,2014
000331771900018,26,0.653846154,3.538461538,2014
000334277800014,26,0.615384615,1.5,2014
000347297400045,26,0.692307692,2.076923077,2015
000348324000036,26,0.884615385,3.884615385,2015
000362965200009,26,1.038461538,3.5,2015
000363261600034,26,2.884615385,4.884615385,2015
000364470300045,26,0.192307692,0.461538462,2015
000365173100058,26,0.346153846,2.461538462,2015
000368340100013,26,0.692307692,2.576923077,2016
000389548900022,26,0.076923077,1.346153846,2016
000396413900013,26,0.230769231,3.230769231,2017
000397007600001,26,1.846153846,2.230769231,2017
000412035200005,26,0.076923077,2.192307692,2017
000085765100002,25,1.12,0.2,2000
000087724900006,25,0.48,0.48,2000
000088591000024,25,2.8,2.24,2000
000090120500004,25,0.52,0.76,2000
000174044500001,25,0.76,0.4,2002
000174772800009,25,0.56,0.48,2002
000176415300007,25,1,0.44,2002
000176415300008,25,0.96,1.6,2002
000179041900010,25,2.2,0.36,2002
000180096300006,25,1.2,2,2002
000181414100002,25,0.56,0.72,2003
000187585600005,25,1.64,4.84,2003
000220156100005,25,0.68,0.12,2004
000220819100006,25,0.64,0.6,2004
000221220800005,25,0.92,1.32,2004
000223068700006,25,0.48,0.96,2004
000227193400008,25,1.48,1.44,2004
000227842000013,25,0.8,3.4,2005
000227877600001,25,1.48,0.48,2005
000228285800003,25,0.52,0,2005
000231229900003,25,0.2,0.28,2005
000231944700003,25,0.52,1.6,2005
000233465700011,25,4.16,1.6,2005
000233706700002,25,1,2.64,2005
000233752600009,25,1.08,1.84,2005
000239159300013,25,1.6,1.48,2006
000239300600003,25,0.4,1.32,2006
000239300600019,25,0.8,1.8,2006
000240252800023,25,1.6,3.72,2006
000240477000006,25,0.88,0.6,2006
000240863700002,25,1,2.6,2006
000240920000018,25,0.76,0.56,2006
000244509600002,25,1.88,1.32,2007
000249195000018,25,1,1.56,2007
000251991600005,25,0.72,2.24,2007
000252078200002,25,1.16,0.48,2007
000253825400001,25,0.88,0.48,2008
000253842000002,25,0.48,0.68,2008
000255750000001,25,0.44,0.68,2008
000257830500005,25,0.4,1.92,2008
000259467900002,25,0.72,1.08,2008
000259861900010,25,1.64,2,2008
000259943400004,25,0.4,0.16,2008
000260241900003,25,1,1.08,2008
000261221000020,25,0.76,1.12,2008
000263722500013,25,1.16,0.88,2009
000264487900002,25,1.52,1.16,2009
000264487900011,25,1.48,1,2009
000268022500001,25,5.28,5.4,2009
000270165000002,25,0.6,1.16,2009
000270841800011,25,0.92,0.76,2009
000271199600017,25,2.56,0.32,2009
000273979200022,25,0.24,1.24,2010
000275124700002,25,1.72,3.12,2010
000277986700004,25,0.16,0.8,2010
000278543600004,25,0.6,2.24,2010
000278695500016,25,0.48,1.84,2010
000278969300006,25,0.44,1.56,2010
